,me_mean,me_std
365,59.0,7.6681158050723255
366,59.2,7.833262411026456
367,59.2,7.858753081755401
368,59.4,8.01498596380555
369,59.6,7.657675887630659
370,59.8,8.133879763065101
371,59.8,8.280096617793781
372,59.4,8.73155198117723
373,59.6,8.616263691415208
374,59.4,8.957678270623477
375,60.0,8.579044235810887
376,59.8,8.657944328765346
377,59.8,8.795453370918409
378,60.4,9.221713506718803
379,60.6,9.134549797335389
380,60.8,9.173875952943773
381,61.4,9.350935782048767
382,61.6,9.520504188329525
383,62.0,9.633275663033837
384,62.0,9.633275663033837
385,62.2,9.826494797230596
386,62.6,9.810198774744578
387,63.0,10.059821071967434
388,63.4,10.423051376636305
389,63.4,9.911609354691093
390,63.8,9.495261976375375
391,63.6,9.350935782048767
392,63.4,9.243376006633074
393,63.6,9.604165762834375
394,63.8,9.260669522232181
395,63.4,9.112628599915615
396,63.2,8.930845424706442
397,63.2,9.042123644365853
398,63.4,8.708616422830897
399,63.6,8.685620300243386
400,63.8,8.908422980528035
401,64.2,9.173875952943773
402,64.2,9.495261976375375
403,65.0,9.654014708917737
404,65.0,10.059821071967434
405,65.4,9.604165762834375
406,65.8,9.703607576566563
407,66.0,10.0
408,66.2,9.846826900072937
409,66.8,9.579144011862438
410,67.0,9.777525249264253
411,67.2,9.641576634555161
412,67.0,9.444575162494075
413,67.6,9.54148835350125
414,67.6,9.54148835350125
415,67.8,9.744742172063868
416,68.2,9.66229786334493
417,68.4,9.891410415102591
418,68.2,9.703607576566563
419,68.6,9.971960689854328
420,68.8,9.682974749528164
421,69.0,9.402127418834526
422,69.0,9.402127418834526
423,69.2,9.66229786334493
424,69.6,9.520504188329523
425,69.4,9.499473669630333
426,69.8,9.785703858180053
427,70.4,10.05186549850325
428,70.8,9.927738916792686
429,71.0,9.939818911831342
430,71.2,9.987992791347018
431,71.0,9.959919678390985
432,71.2,9.785703858180053
433,71.4,9.931767214348108
434,71.6,9.666436778875658
435,71.8,10.283968105745952
436,72.0,10.770329614269007
437,72.2,10.047885349664377
438,72.4,10.55651457631732
439,72.8,10.533755265810955
440,72.4,10.131140113531151
441,72.6,9.891410415102591
442,72.8,9.987992791347018
