,me_mean,me_std
144,25.8,7.138627319029899
145,25.6,7.28285658241325
146,26.2,7.467261881037788
147,26.4,7.391887445030531
148,26.2,7.249827584156743
149,26.6,7.391887445030531
150,26.8,7.652450587883597
151,27.0,7.293833011524188
152,27.0,7.293833011524188
153,27.2,6.8527366796047255
154,27.0,6.841052550594828
155,27.2,6.241794613730893
156,27.4,5.885575587824865
157,28.0,6.260990336999411
158,28.0,6.260990336999411
159,27.8,6.112282715974451
160,28.2,5.912698199637793
161,28.6,6.3118935352238
162,29.0,6.723094525588644
163,29.4,6.858571279792899
164,29.8,7.05407683541936
165,30.4,6.651315659326356
166,30.4,6.6211781428987395
167,30.0,6.48074069840786
168,30.0,6.782329983125268
169,30.0,6.572670690061994
170,29.6,6.651315659326356
171,29.4,6.974238309665077
172,28.8,6.881860213634101
173,29.0,7.042726744663604
174,29.6,7.391887445030532
175,29.6,7.391887445030532
176,30.0,7.26636084983398
177,30.0,6.957010852370434
178,29.8,7.025667228100119
179,30.0,6.957010852370434
180,29.8,6.764613810115105
181,30.0,6.985699678629192
182,30.2,7.222188034107115
183,30.6,7.116178749862878
184,31.0,7.563068160475615
185,31.0,7.563068160475615
186,31.4,7.525955088890711
187,32.0,7.3484692283495345
188,31.6,7.255342858886822
189,31.4,6.945502141674135
190,31.6,7.144228439796701
191,31.2,6.675327707311454
192,31.8,6.675327707311455
193,31.8,6.794115100585212
194,31.6,6.974238309665077
195,31.8,7.858753081755401
196,32.2,7.413501197140255
197,32.8,7.19444229944198
198,33.2,6.9397406291589885
199,33.2,6.99714227381436
200,33.2,6.523802572120036
201,33.4,6.2801273872430325
202,33.6,6.499230723708768
203,33.8,6.734983296193095
204,33.8,6.734983296193095
205,34.0,6.54217089351845
206,34.2,6.368673331236264
207,34.2,6.368673331236264
208,34.6,6.468384651518491
209,34.8,6.675327707311454
210,34.6,6.740919818541086
211,34.8,6.968500556073738
212,35.0,6.899275324264136
213,35.0,7.402702209328699
214,35.2,7.6262703859750465
215,35.2,7.573638491504595
216,35.6,7.709734106958554
217,36.0,7.536577472566709
218,36.0,7.536577472566709
219,36.2,7.467261881037788
220,36.6,7.631513611335565
221,37.2,7.782030583337487
222,37.4,8.039900496896713
223,37.8,8.034923770640267
224,37.6,8.685620300243386
225,37.6,8.867919710958146
226,37.8,8.704022058795578
227,38.0,8.899438184514796
228,38.4,9.068627239003707
229,38.0,8.899438184514796
230,38.8,8.704022058795578
231,38.6,8.522910301065007
232,38.8,8.23164625090267
233,38.4,7.605261336732618
234,38.4,7.605261336732618
235,38.6,7.552483035399682
236,38.4,7.605261336732618
237,38.4,7.964923100695952
238,38.6,7.889233169326409
239,38.6,7.889233169326409
240,39.0,8.07465169527454
241,39.4,8.522910301065007
242,39.4,9.350935782048767
243,39.6,9.243376006633074
244,39.8,8.749857141690944
245,40.0,9.055385138137417
246,40.2,9.368030742904295
247,40.4,9.308061022576076
248,40.8,9.173875952943773
249,41.0,8.921883209278185
250,41.6,8.867919710958146
251,41.6,8.935323161475472
252,42.0,9.316651759081692
253,42.2,9.453041838477178
254,42.0,9.23038460737146
255,42.2,9.086253353280437
256,42.2,9.064215354899728
257,42.4,8.777243302996675
258,42.6,8.5463442476886
259,42.6,8.685620300243386
260,42.8,8.997777503361593
261,43.2,9.19565114605812
262,43.2,9.019977827023745
263,43.4,9.178235124467012
264,43.4,9.178235124467012
265,43.6,9.068627239003707
266,43.8,8.423775875461075
267,44.0,8.17312669668102
268,44.2,7.934733769950949
269,44.4,7.8383671769061705
270,44.8,8.304215796810679
271,45.0,8.48528137423857
272,45.0,8.366600265340756
273,44.8,8.51821577561874
274,45.2,8.588364221433554
275,45.6,8.754427451295715
276,45.6,8.63944442658207
277,45.8,8.518215775618742
278,46.0,8.342661445845684
279,45.6,8.260750571225351
280,45.6,8.309031231136395
281,45.8,8.726969691708572
282,45.8,9.108238029388561
283,46.0,9.055385138137417
284,46.6,9.562426470305537
285,46.6,9.971960689854328
286,46.8,9.80612053770501
287,47.4,9.604165762834375
288,47.8,9.579144011862438
289,48.0,9.528903399657276
290,48.0,9.528903399657276
291,48.2,9.495261976375375
292,48.4,9.13454979733539
293,48.6,9.393614852653903
294,49.2,9.703607576566563
295,49.6,9.911609354691095
296,49.6,10.248902380255165
297,49.8,10.533755265810953
298,50.4,10.61319932913728
299,50.0,11.009087155618309
300,50.0,10.714476188783099
301,50.2,10.476640682967036
302,50.4,10.63202708800161
303,50.2,10.342146779078316
304,50.4,10.307278981380101
305,50.6,10.26839812239475
306,50.8,10.244998779892558
307,51.0,10.564090116995406
308,51.2,9.846826900072937
309,51.8,9.703607576566563
310,51.8,10.186265262597475
311,52.0,10.178408519999577
312,52.0,10.178408519999577
313,51.8,10.628264204469138
314,52.0,10.917875251164945
315,51.8,10.906878563548785
316,51.8,11.124747188138706
317,52.0,11.009087155618309
318,51.6,11.200000000000001
319,51.8,10.979981785048645
320,52.0,11.260550608207398
321,52.0,11.15347479487895
322,52.2,11.702991070662234
323,53.0,11.933147112141038
324,53.2,11.565465835840769
325,53.2,11.617228585166085
326,53.2,11.72006825918689
327,53.2,11.973303637676612
328,53.4,11.253443917308159
329,53.6,11.534296684236972
330,53.6,11.001818031580054
331,53.6,11.001818031580054
332,54.0,11.171392035015153
333,54.4,11.46472851837321
334,54.6,11.412274094149685
335,54.2,11.338430226446693
336,53.6,11.359577456930342
337,53.6,11.092339699089639
338,53.4,11.568923891183656
339,54.0,11.523888232710346
340,54.2,11.720068259186888
341,54.0,11.541230437002806
342,54.0,11.135528725660043
343,54.0,10.89954127475097
344,53.8,11.408768557561329
345,53.6,11.637869220780924
346,53.4,11.60344776348823
347,53.2,11.617228585166083
348,53.4,11.359577456930342
349,53.4,11.60344776348823
350,53.8,11.685888926393234
351,53.8,11.513470371699404
352,54.2,11.373653766490344
353,55.0,11.224972160321824
354,54.8,11.08873302050329
355,55.0,11.366617790706258
356,55.4,11.253443917308159
357,55.6,11.80847153530041
358,55.6,11.586198686368192
359,55.6,11.586198686368192
360,55.6,11.038115781237304
361,56.2,10.721940122944167
362,56.6,10.818502669038818
363,56.6,10.744300814850634
364,57.0,10.73312629199899
365,57.2,10.571660229122008
366,57.6,10.403845442911962
367,57.2,10.244998779892558
368,57.8,10.380751417888783
369,58.2,9.947864092356712
370,58.4,10.248902380255165
371,58.6,10.365326815879952
372,58.4,10.365326815879952
373,58.6,10.44222198576529
374,59.0,10.639548862616309
375,59.2,10.961751684835777
376,59.0,10.639548862616309
377,59.4,11.038115781237304
378,59.6,11.038115781237304
379,60.0,11.081516141756055
380,60.0,10.825894882179487
381,60.2,10.814804667676619
382,60.6,11.01998185116473
383,60.6,11.01998185116473
384,60.6,10.85541339608953
385,60.6,11.18212859879549
386,60.2,11.408768557561329
387,60.0,11.419281938896159
388,60.0,11.764352935882194
389,60.2,12.089665007765932
390,60.2,12.089665007765932
391,60.6,12.338557452149745
392,61.0,12.24744871391589
393,60.8,12.544321424453376
394,60.8,12.512393855693642
395,60.8,12.512393855693642
396,61.0,12.58570617804182
397,61.0,12.601587201618692
398,61.4,12.986146464598342
399,61.8,12.765578717786358
400,62.2,13.16662447250623
401,62.6,12.84678948220138
402,63.0,12.884098726725126
403,63.2,12.967652061957862
404,63.4,13.29059818066892
405,63.6,13.61763562443936
406,63.6,13.61763562443936
407,63.6,13.632314550361578
408,63.4,13.32066064427737
409,63.6,13.032267646115928
410,63.6,13.032267646115928
411,63.6,12.97073629367277
412,64.0,13.16054710108968
413,64.2,12.702755606560334
414,64.4,13.032267646115928
415,64.8,13.45213737664019
416,65.0,13.549907748763458
417,64.8,13.644046320648432
418,64.6,13.92264342716569
419,64.6,14.150618361046982
420,64.6,14.150618361046982
421,64.8,13.49666625504239
422,65.2,13.702554506368513
423,65.4,13.807244475274565
424,65.6,13.720058308913996
425,66.0,13.784048752090222
426,66.0,13.594116374373144
427,66.4,13.632314550361578
428,66.8,13.891004283348272
429,67.2,13.70255450636851
430,67.0,13.401492454200763
431,67.0,13.19090595827292
