,me_mean,me_std,opp_mean,opp_std
285,82.6,9.789790600416334,35.8,10.533755265810953
286,82.8,10.107423014794621,35.8,10.533755265810953
287,83.2,10.322790320451153,35.8,10.533755265810953
288,83.4,10.461357464497615,35.8,10.533755265810953
289,83.6,10.61319932913728,35.8,10.533755265810953
290,83.6,10.61319932913728,36.0,10.844353369380768
291,83.8,10.476640682967037,36.2,10.851727973000429
292,84.0,10.353743284435827,36.4,10.725670142233538
293,84.4,10.818502669038818,36.8,10.759182125050211
294,85.0,10.639548862616309,37.0,10.488088481701515
295,85.2,10.514751542475933,37.0,10.488088481701515
296,85.8,10.870142593360955,37.2,10.361467077590895
297,86.0,11.045361017187261,37.8,10.64706532336493
298,86.2,11.232096865679177,37.8,10.64706532336493
299,86.4,11.42978564978364,38.0,10.972693379476162
300,86.8,11.6,38.0,10.972693379476162
301,87.0,11.47170431975999,38.0,10.972693379476162
302,87.2,11.668761716651858,38.8,10.998181667894016
303,88.0,11.47170431975999,39.0,10.972693379476162
304,88.4,11.516944039110376,39.0,10.972693379476162
305,88.8,11.702991070662234,39.2,11.303096920755834
306,89.0,11.575836902790225,39.4,11.377170122662314
307,89.0,11.575836902790225,39.8,11.443775600735973
308,89.0,11.575836902790225,39.8,11.443775600735973
309,89.2,11.461239025515521,40.2,11.267652816802618
310,89.4,11.217842929904126,40.6,11.689311356961968
311,89.8,11.285388783732708,41.0,11.661903789690601
312,90.2,10.943491216243563,41.0,11.661903789690601
313,90.4,10.818502669038816,41.4,11.516944039110376
314,90.8,10.906878563548783,41.6,11.84229707446997
315,91.4,11.288932633336067,41.6,11.84229707446997
316,91.8,11.232096865679177,42.0,12.280065146407
317,92.0,11.436782764396638,42.0,12.280065146407
318,92.4,11.62067123706716,42.2,12.607934009979589
319,92.6,11.892854997854805,42.6,12.240914998479484
320,93.2,11.872657663724663,42.6,12.240914998479484
321,93.6,11.482160075525858,42.8,12.006664815842907
322,93.6,11.482160075525858,43.0,11.781341180018513
323,93.8,11.754148203932091,43.0,11.781341180018513
324,94.4,12.142487389328432,43.0,11.781341180018513
325,94.4,12.142487389328432,43.4,12.043255373859678
326,95.0,12.09958676980334,43.8,12.319090875547595
327,95.2,12.383860464330176,43.8,12.319090875547595
328,95.2,12.383860464330176,44.4,12.208193969625484
329,95.4,12.32233744059949,44.6,12.306096050332128
330,95.8,12.12270596855339,44.6,12.306096050332128
331,96.2,11.82201336490532,44.6,12.306096050332128
332,96.6,11.842297074469968,44.8,12.073110618229256
333,96.8,11.702991070662236,45.2,12.039933554633928
334,97.4,12.109500402576483,45.2,12.039933554633928
335,97.8,12.253978945632314,45.4,12.15894732285653
336,98.2,12.302845199383759,45.6,12.026637102698327
337,98.4,12.563439019631527,46.0,12.231107881136523
338,99.0,12.976902558006667,46.2,12.560254774486065
339,99.2,12.843675486401857,46.4,12.674383614203888
340,99.4,12.7216351150314,46.8,12.718490476467716
341,99.6,12.690153663372245,46.8,12.718490476467716
342,100.0,12.93058390019569,47.0,12.601587201618692
343,100.0,12.93058390019569,47.4,12.658593918757328
344,100.2,12.921300244170475,47.8,12.905812643921342
345,100.4,13.184839779079606,48.0,13.221195104830729
