,me_mean,me_std
145,30.6,7.002856560004639
146,31.2,7.025667228100119
147,31.0,6.957010852370434
148,31.4,6.3118935352238
149,31.2,6.8527366796047255
150,31.4,6.770524351924302
151,31.8,6.9397406291589885
152,31.6,6.829348431585549
153,31.8,7.138627319029898
154,32.2,7.19444229944198
155,32.2,6.615134163416491
156,32.8,6.794115100585211
157,32.8,6.794115100585211
158,32.6,6.499230723708768
159,33.0,6.6332495807108
160,33.4,6.6513156593263565
161,33.6,6.740919818541087
162,33.8,7.277362159464101
163,34.0,7.042726744663604
164,34.4,7.445804187594514
165,34.2,6.881860213634101
166,34.0,6.356099432828281
167,34.4,6.887670143089026
168,35.0,6.957010852370434
169,35.4,6.945502141674136
170,35.6,7.310266752998827
171,35.8,7.833262411026455
172,35.6,7.914543574963752
173,35.8,7.678541528180986
174,36.4,8.014985963805552
175,36.2,8.034923770640267
176,36.4,8.404760555780278
177,36.4,8.309031231136395
178,36.4,8.822698000045111
179,36.2,8.44748483277715
180,35.8,8.681013765684282
181,35.8,9.108238029388561
182,36.2,9.495261976375375
183,36.4,9.436100889668358
184,36.0,9.633275663033837
185,35.6,9.971960689854328
186,36.0,10.295630140987
187,36.2,10.146920715172659
188,36.4,9.951884243699782
189,35.8,9.927738916792686
190,36.0,9.736529155710468
191,36.0,9.736529155710468
192,36.2,9.368030742904295
193,36.6,9.393614852653903
194,36.6,9.76933979345585
195,36.4,9.810198774744578
196,36.8,10.225458424931373
197,36.8,10.225458424931373
198,37.2,10.419213022104886
199,37.2,10.57166022912201
200,37.4,10.268398122394748
201,37.6,10.131140113531153
202,37.4,10.091580649234292
203,38.0,9.695359714832659
204,38.2,9.724196624914574
205,38.2,9.15204895091804
206,38.2,9.724196624914574
207,38.0,9.549869109050658
208,38.2,9.346657156438338
209,38.2,9.346657156438338
210,38.0,8.988882021697693
211,38.2,9.346657156438338
212,38.4,8.777243302996675
213,38.8,8.518215775618742
214,39.2,8.840814442120138
215,39.2,8.471127433818948
216,39.2,8.133879763065101
217,39.2,8.37615663654877
218,39.2,8.681013765684282
219,39.2,8.681013765684282
220,39.0,8.67179335547152
221,39.0,8.461678320522472
222,39.6,8.039900496896713
223,39.6,7.812809993849845
224,39.4,7.735631842325486
225,39.6,8.039900496896713
226,39.8,7.626270385975047
227,40.0,7.745966692414834
228,40.0,7.615773105863909
229,40.4,7.255342858886822
230,40.8,6.823488843692792
231,41.2,7.138627319029898
232,41.8,6.823488843692792
233,42.4,7.08801805866774
234,42.0,7.37563556583431
235,42.2,6.968500556073738
236,42.2,7.249827584156743
237,42.6,7.812809993849845
238,43.0,7.536577472566709
239,43.4,7.116178749862878
240,43.2,7.413501197140255
241,43.0,7.720103626247513
242,43.0,8.17312669668102
243,43.0,8.099382692526634
244,42.8,7.884161337770808
245,42.8,7.573638491504595
246,42.6,7.172168430816443
247,42.8,7.573638491504595
248,42.6,7.914543574963752
249,42.4,8.2365041127896
250,42.4,8.2365041127896
251,42.8,8.084553172563094
252,42.8,7.934733769950949
253,43.0,8.148619514985345
254,43.2,7.984985911070852
255,43.0,8.0
256,43.2,8.328265125462805
257,43.8,8.772684879784524
258,44.0,8.94427190999916
259,43.8,9.453041838477178
260,44.0,9.695359714832659
261,43.6,9.951884243699782
262,43.6,10.26839812239475
263,43.6,9.850888284819801
264,43.8,9.744742172063866
265,43.8,9.662297863344929
266,43.4,10.11137972781163
267,43.8,10.186265262597475
268,43.8,10.186265262597475
269,44.2,10.007996802557443
270,44.4,10.63202708800161
271,44.6,10.8
272,44.2,10.979981785048643
273,44.0,10.825894882179487
274,44.0,11.29601699715435
275,44.2,11.702991070662236
276,44.0,12.066482503198685
277,44.4,12.674383614203887
278,44.8,12.967652061957862
279,44.8,12.796874618437112
280,45.2,13.044539087296261
281,45.2,13.242356285797479
282,46.0,13.099618315050252
283,46.4,12.658593918757328
284,46.2,12.512393855693642
285,46.8,12.448293055676348
286,47.0,12.617448236470002
287,47.4,12.93986089569745
288,47.6,13.047605144240073
289,47.8,13.16662447250623
290,47.6,13.52922762023021
291,47.6,13.047605144240073
292,47.6,12.768711759609895
293,47.6,13.290598180668919
294,48.0,12.86856635371633
295,48.2,12.983065893693986
296,48.6,13.514436725220921
297,48.2,13.934130758680285
298,48.4,14.093970341958293
299,48.4,14.60958589419974
300,48.8,14.891608375189028
301,49.0,14.546477236774544
302,48.4,14.894294209528695
303,49.0,14.546477236774544
304,49.4,14.60958589419974
305,49.6,15.252540771950095
306,49.6,14.732277488562318
307,49.2,14.958609561052125
308,49.2,14.958609561052125
309,49.0,14.324803663575986
310,48.8,14.427751037497147
311,48.8,14.661514246489002
312,49.2,14.702380759591286
313,49.0,14.085453489327207
314,49.2,14.756693396557376
315,49.8,15.197368193210298
316,49.8,15.54863338046145
317,50.0,15.748015748023622
318,50.2,16.33891061240008
319,50.0,16.407315441594946
320,50.6,16.37803407005859
