game,0
check,True
check,False
check,False
check,False
check,False
check,False
game,1
check,False
check,False
check,False
check,True
game,2
check,False
game,3
check,True
check,False
game,4
check,False
check,False
check,False
check,False
game,5
check,False
check,False
check,False
game,6
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,7
check,True
check,False
check,False
check,False
check,False
check,False
game,8
check,True
check,False
check,False
game,9
check,False
check,False
check,False
game,10
check,False
check,False
check,False
check,False
check,False
game,11
check,False
check,False
check,False
check,False
game,12
check,False
game,13
check,False
check,False
game,14
check,True
check,False
check,False
check,False
game,15
check,True
check,True
game,16
check,False
check,False
check,False
check,False
check,False
check,False
game,17
check,False
check,False
check,False
game,18
check,False
check,False
check,False
game,19
check,True
check,True
check,False
game,20
check,True
check,True
check,False
game,21
check,False
check,False
check,True
check,False
game,22
check,False
check,False
check,False
check,False
game,23
check,True
check,False
check,False
check,False
game,24
check,True
check,False
check,False
check,False
check,False
game,25
check,True
check,False
game,26
check,False
check,False
check,False
check,False
check,False
game,27
check,True
check,False
game,28
check,True
check,True
check,True
game,29
check,False
check,False
check,False
check,True
game,30
check,False
check,False
game,31
check,True
check,True
check,False
check,False
check,False
check,True
check,True
check,False
game,32
check,True
check,False
game,33
check,True
check,False
check,False
game,34
check,False
check,False
game,35
check,False
check,True
check,False
check,False
check,True
game,36
check,True
check,True
check,False
check,False
check,False
game,37
check,True
check,True
check,True
game,38
check,True
check,False
check,False
check,False
check,False
game,39
check,True
check,False
game,40
check,False
check,True
check,False
check,False
game,41
check,False
check,True
check,True
check,False
check,False
check,True
game,42
check,True
check,True
game,43
check,True
check,False
game,44
check,False
check,False
check,False
game,45
check,False
check,True
check,False
game,46
check,False
check,True
game,47
check,True
check,False
check,False
check,True
check,True
game,48
check,False
check,True
game,49
check,True
check,False
check,False
game,50
check,False
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,51
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,52
check,True
check,True
check,False
check,False
game,53
check,False
check,True
check,False
check,False
game,54
check,True
check,False
check,True
check,False
game,55
check,True
check,False
check,True
game,56
check,True
check,False
check,False
check,False
game,57
check,True
check,True
check,False
game,58
check,True
check,False
game,59
check,False
check,True
check,False
check,False
check,True
game,60
check,True
check,False
check,False
game,61
check,True
check,True
check,False
game,62
check,False
check,True
check,True
check,False
check,False
check,True
game,63
check,False
check,False
check,False
check,True
game,64
check,True
check,True
check,True
check,True
check,True
game,65
check,False
check,False
check,False
check,False
game,66
check,True
check,True
check,True
game,67
check,False
check,False
check,False
game,68
check,False
check,False
check,False
check,False
game,69
check,False
check,False
game,70
check,True
check,False
check,False
game,71
check,True
check,True
game,72
check,False
check,True
check,False
game,73
check,False
check,False
check,True
check,False
check,False
game,74
check,False
check,False
check,True
check,False
check,False
check,True
game,75
check,False
check,True
check,False
check,False
check,False
game,76
check,True
check,True
game,77
check,True
check,False
check,False
check,False
game,78
check,True
check,False
check,False
check,True
game,79
check,True
check,False
check,False
game,80
check,True
check,False
check,False
check,True
check,False
check,False
game,81
check,False
check,False
check,True
game,82
check,True
check,True
game,83
check,False
check,False
check,False
check,False
game,84
check,False
check,False
check,False
check,True
game,85
check,False
check,True
check,False
check,False
game,86
check,True
check,False
game,87
check,False
check,True
check,False
check,True
game,88
check,False
check,False
game,89
check,False
check,False
check,False
check,True
game,90
check,False
check,True
check,False
game,91
check,False
check,False
check,False
check,True
game,92
check,True
check,False
check,False
game,93
check,True
check,False
check,False
check,False
check,False
check,True
check,False
check,False
check,False
game,94
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,95
check,False
game,96
check,False
check,True
check,True
check,False
check,False
check,True
game,97
check,False
check,True
check,False
game,98
check,True
check,True
game,99
check,False
check,True
check,False
check,False
check,True
game,100
check,False
check,False
check,True
check,False
check,False
check,True
game,101
check,True
check,False
game,102
check,False
check,False
check,False
game,103
check,False
check,False
check,False
check,False
game,104
check,False
check,False
check,False
check,True
game,105
check,False
check,True
check,True
check,False
game,106
check,False
check,True
check,False
check,False
check,True
game,107
check,True
check,True
game,108
check,True
check,True
check,False
check,False
check,False
check,False
check,True
game,109
check,True
check,True
check,False
check,True
game,110
check,True
check,False
check,False
check,True
check,True
game,111
check,False
check,True
check,True
check,False
check,False
game,112
check,True
check,True
check,True
game,113
check,True
check,True
game,114
check,True
check,True
check,False
check,True
game,115
check,False
check,True
check,False
check,True
game,116
check,False
check,True
check,False
check,False
check,False
check,True
game,117
check,False
check,False
check,False
check,True
game,118
check,False
check,False
check,False
game,119
check,True
check,False
check,False
check,False
check,False
check,True
game,120
check,True
check,True
check,True
game,121
check,False
check,False
check,True
check,False
check,True
check,False
game,122
check,True
check,True
game,123
check,True
check,False
check,True
game,124
check,True
check,True
game,125
check,True
check,True
game,126
check,True
check,True
game,127
check,True
check,False
check,False
check,False
check,False
game,128
check,False
check,False
check,False
check,False
check,False
check,True
check,False
check,False
game,129
check,False
check,True
check,True
game,130
check,False
check,True
check,False
check,False
game,131
check,True
check,True
check,True
check,False
check,False
check,False
game,132
check,True
check,True
check,False
check,True
check,False
game,133
check,False
check,False
check,True
check,False
game,134
check,False
check,False
check,True
check,False
game,135
check,False
check,False
check,False
game,136
check,True
check,True
check,True
game,137
check,False
check,True
check,True
check,False
check,False
game,138
check,True
check,True
check,True
check,False
check,False
check,False
game,139
check,True
check,False
game,140
check,False
check,False
game,141
check,False
check,True
check,False
check,True
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,142
check,True
check,True
check,True
game,143
check,True
check,True
check,False
check,False
check,False
game,144
check,False
check,False
check,False
check,True
game,145
check,False
check,True
check,False
check,True
check,False
game,146
check,True
check,True
check,False
check,True
check,False
check,True
check,False
check,False
game,147
check,True
check,True
game,148
check,False
check,False
check,False
