,me_mean,me_std,opp_mean,opp_std
0,0.2,0.4,0.0,0.0
1,0.6,0.48989794855663565,0.0,0.0
2,0.6,0.48989794855663565,0.0,0.0
3,0.6,0.48989794855663565,0.0,0.0
4,1.2,0.4,0.0,0.0
5,1.2,0.4,0.2,0.4000000000000001
6,1.2,0.4,0.4,0.4898979485566356
7,1.2,0.4,0.4,0.4898979485566356
8,1.6,0.4898979485566356,0.6,0.48989794855663565
9,1.6,0.4898979485566356,0.6,0.48989794855663565
10,2.0,0.6324555320336759,1.0,0.6324555320336759
11,2.2,0.9797958971132712,1.0,0.6324555320336759
12,2.2,0.9797958971132712,1.0,0.6324555320336759
13,2.4,1.019803902718557,1.0,0.6324555320336759
14,2.8,0.9797958971132713,1.0,0.6324555320336759
15,3.2,0.7483314773547883,1.0,0.6324555320336759
16,3.4,1.019803902718557,1.2,0.7483314773547883
17,3.4,1.019803902718557,1.2,0.7483314773547883
18,3.4,1.019803902718557,1.4,1.019803902718557
19,3.8,1.3266499161421599,1.4,1.019803902718557
20,4.0,1.0954451150103321,1.6,1.2
21,4.2,1.469693845669907,1.6,1.2
22,4.4,1.3564659966250538,1.8,1.1661903789690602
23,4.8,1.7204650534085255,2.0,1.4142135623730951
24,5.0,1.6733200530681511,2.0,1.4142135623730951
25,5.4,1.854723699099141,2.0,1.4142135623730951
26,5.8,1.7204650534085253,2.2,1.1661903789690602
27,5.8,1.7204650534085253,2.2,1.1661903789690602
28,6.0,1.6733200530681511,2.2,1.1661903789690602
29,6.0,1.6733200530681511,2.4,1.2
30,6.6,1.9595917942265424,2.4,1.2
31,7.0,1.6733200530681511,2.4,1.2
32,7.2,1.7204650534085253,2.4,1.2
33,7.2,1.7204650534085253,2.4,1.2
34,7.6,1.8547236990991407,2.4,1.2
35,7.6,1.8547236990991407,2.6,1.4966629547095767
36,7.6,1.8547236990991407,2.6,1.4966629547095767
37,7.8,1.7204650534085255,2.6,1.4966629547095767
38,8.0,1.5491933384829668,2.6,1.4966629547095767
39,8.0,1.5491933384829668,2.6,1.4966629547095767
40,8.0,1.5491933384829668,2.8,1.6
41,8.2,1.6,2.8,1.6
42,8.8,1.7204650534085255,2.8,1.6
43,8.8,1.7204650534085255,2.8,1.6
44,9.2,1.469693845669907,2.8,1.6
45,9.4,1.4966629547095764,2.8,1.6
46,9.6,1.624807680927192,2.8,1.6
47,9.8,1.469693845669907,3.0,1.6733200530681511
48,10.0,1.4142135623730951,3.0,1.6733200530681511
49,10.2,1.16619037896906,3.0,1.6733200530681511
50,10.6,1.3564659966250536,3.0,1.6733200530681511
51,10.8,1.1661903789690602,3.0,1.6733200530681511
