game,0
check,True
check,False
check,False
check,False
check,False
check,False
game,1
check,True
check,False
check,False
game,2
check,False
check,False
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,3
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,False
check,True
check,True
check,True
check,False
check,True
game,4
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,5
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,6
check,False
check,False
check,False
check,False
check,False
check,False
game,7
check,False
check,False
check,True
check,False
check,False
check,False
game,8
check,True
check,False
check,True
check,False
check,True
check,False
check,True
check,False
check,True
game,9
check,True
check,True
check,False
check,True
check,False
check,False
check,False
game,10
check,False
check,False
check,False
check,False
check,False
check,False
game,11
check,True
check,False
check,False
check,False
game,12
check,False
check,False
check,False
check,False
check,False
check,False
game,13
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,14
check,False
check,False
check,False
check,False
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,15
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,16
check,True
check,False
check,True
check,False
check,True
check,False
check,True
check,False
check,True
game,17
check,False
check,False
game,18
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,19
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,20
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,21
check,False
check,True
check,False
game,22
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,23
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,24
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,25
check,True
check,True
check,False
game,26
check,False
check,False
check,True
check,False
check,False
check,True
check,False
check,True
check,False
check,True
check,False
game,27
check,True
check,False
check,False
check,False
check,False
check,False
check,True
check,False
check,True
check,False
check,True
check,False
check,True
game,28
check,True
check,True
check,False
check,False
check,False
check,False
check,True
check,True
check,True
check,True
game,29
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,30
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,True
check,True
check,False
check,True
game,31
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,32
check,False
check,True
check,False
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,33
check,True
check,False
check,False
check,False
check,True
check,False
check,False
check,False
game,34
check,True
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,35
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,True
check,False
check,False
check,False
game,36
check,True
check,True
check,False
check,True
check,False
check,True
check,True
check,True
check,False
check,False
check,False
check,False
game,37
check,False
game,38
check,False
check,True
check,False
game,39
check,False
check,False
check,True
check,False
check,False
check,True
check,True
check,True
check,True
game,40
check,False
check,False
check,False
check,False
check,True
game,41
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,42
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,43
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,44
check,True
check,False
check,False
check,True
check,True
check,False
check,False
check,True
check,False
check,False
check,False
check,False
game,45
check,False
check,False
check,True
check,False
check,False
game,46
check,False
check,False
check,True
check,False
game,47
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,48
check,True
check,False
check,False
check,False
check,False
check,True
check,True
check,False
check,True
game,49
check,False
check,True
game,50
check,False
check,True
check,False
check,True
check,False
check,True
check,True
check,True
check,True
check,True
game,51
check,False
check,True
check,False
game,52
check,False
check,False
check,True
check,False
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,True
game,53
check,True
check,False
check,False
check,True
check,True
check,True
check,True
check,True
check,True
check,True
check,False
check,False
check,False
check,False
game,54
check,True
check,False
check,False
game,55
check,False
check,False
check,False
game,56
check,False
check,True
check,False
check,True
check,True
check,True
check,True
check,True
game,57
check,True
check,True
check,True
check,True
check,True
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,58
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,59
check,False
check,False
game,60
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,61
check,True
check,False
check,True
check,False
check,True
check,False
check,True
check,False
check,True
check,False
game,62
check,True
check,True
check,False
check,True
check,False
check,True
check,True
check,True
check,False
check,False
check,False
check,True
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,63
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,64
check,True
